id,text,entities,relations,Comments
7156,"furthermore, moving from the notion that extreme physical pain can lead to temporally analgesia of further physical pain (gear, aley, & levine, 1999), dewall and baumeister (2006) found that pre-living an extreme social pain condition (i.e., a life alone) resulted in emotional numbness (a form of analgesia).;;","[{'id': 6951, 'label': 'cause', 'start_offset': 41, 'end_offset': 62}, {'id': 6952, 'label': 'effect', 'start_offset': 75, 'end_offset': 120}, {'id': 6953, 'label': 'cause', 'start_offset': 191, 'end_offset': 234}, {'id': 6954, 'label': 'effect', 'start_offset': 268, 'end_offset': 286}]","[{'id': 3147, 'from_id': 6951, 'to_id': 6952, 'type': 'Rel_CE'}, {'id': 3148, 'from_id': 6953, 'to_id': 6954, 'type': 'Rel_CE'}]",[]
7179,"""to the contrary, one might reasonably believe that """"a predominant quality to be expected in a successful gene is ruthless selfishness"""" (dawkins 1976)."";;","[{'id': 7006, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 156}]",[],[]
7196,"an information sheet was used to increase anonymity of participants in that no written record of participants was kept in the lab, and no identifiers were used that could allow for tracing the responses to a specific participant.;;","[{'id': 7040, 'label': 'cause', 'start_offset': 3, 'end_offset': 20}, {'id': 7041, 'label': 'effect', 'start_offset': 42, 'end_offset': 67}, {'id': 7047, 'label': 'cause', 'start_offset': 138, 'end_offset': 149}, {'id': 7048, 'label': 'effect', 'start_offset': 171, 'end_offset': 228}]","[{'id': 3183, 'from_id': 7040, 'to_id': 7041, 'type': 'Rel_CE'}, {'id': 3187, 'from_id': 7047, 'to_id': 7048, 'type': 'Rel_CE'}]",[]
9105,Most participants reported that they primarily attended to;;,"[{'id': 9431, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 60}]",[],[]
6587,"by creating a more challenging task for the participants, the changes in accessibility may become more apparent.;;","[{'id': 5420, 'label': 'cause', 'start_offset': 13, 'end_offset': 56}, {'id': 5421, 'label': 'effect', 'start_offset': 62, 'end_offset': 111}]","[{'id': 2448, 'from_id': 5420, 'to_id': 5421, 'type': 'Rel_CE'}]",[]
9511,"and the number of comments made during the bargaining session (77 = 3.26, df=2/42, p < .05).;;","[{'id': 9837, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 94}]",[],[]
7228,"through this methodology, for example, seamless connections may be revealed between research generation and cultural benefits in the arts, which can be obscured by the requirement (e.g.;;","[{'id': 7119, 'label': 'cause', 'start_offset': 8, 'end_offset': 24}, {'id': 7120, 'label': 'effect', 'start_offset': 39, 'end_offset': 137}, {'id': 7121, 'label': 'cause', 'start_offset': 168, 'end_offset': 179}, {'id': 7122, 'label': 'effect', 'start_offset': 152, 'end_offset': 160}]","[{'id': 3222, 'from_id': 7119, 'to_id': 7120, 'type': 'Rel_CE'}, {'id': 3223, 'from_id': 7121, 'to_id': 7122, 'type': 'Rel_CE'}]",[]
6610,"there is a risk here of generating reductive responses and foreclosing the wide possibilities of research design and ambition, precisely because, in keeping an eye on the future, researchers anticipate mis-use or de contextual i zed extraction of data, or some other form of incompatibility with a research management plan.;;","[{'id': 5479, 'label': 'cause', 'start_offset': 202, 'end_offset': 251}, {'id': 5480, 'label': 'cause', 'start_offset': 256, 'end_offset': 322}, {'id': 8559, 'label': 'effect', 'start_offset': 11, 'end_offset': 54}, {'id': 8560, 'label': 'effect', 'start_offset': 59, 'end_offset': 125}]","[{'id': 3911, 'from_id': 5479, 'to_id': 8559, 'type': 'Rel_CE'}, {'id': 3912, 'from_id': 5479, 'to_id': 8560, 'type': 'Rel_CE'}, {'id': 3913, 'from_id': 5480, 'to_id': 8559, 'type': 'Rel_CE'}, {'id': 3914, 'from_id': 5480, 'to_id': 8560, 'type': 'Rel_CE'}]",[]
9514,T h e c o n t r o l b o x w a s d i r e c t l y i n f r o n t o f E .;;,"[{'id': 9840, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 71}]",[],[]
5854,"the moral of the game is that rational self-interested behaviour of individuals does not always produce efficient outcomes, which is achieved when both players cooperate.;;","[{'id': 3494, 'label': 'effect', 'start_offset': 96, 'end_offset': 122}, {'id': 3495, 'label': 'cause', 'start_offset': 147, 'end_offset': 169}]","[{'id': 1530, 'from_id': 3495, 'to_id': 3494, 'type': 'Rel_CE'}]",[]
5894,this can be especially illuminating if the researcher identifies with multiple categories and or shares commonalities with participants.;;,"[{'id': 3587, 'label': 'effect', 'start_offset': 22, 'end_offset': 35}, {'id': 3588, 'label': 'cause', 'start_offset': 42, 'end_offset': 89}, {'id': 3589, 'label': 'cause', 'start_offset': 97, 'end_offset': 135}]","[{'id': 1577, 'from_id': 3588, 'to_id': 3587, 'type': 'Rel_CE'}, {'id': 1578, 'from_id': 3589, 'to_id': 3587, 'type': 'Rel_CE'}]",[]
7209,"that is, people may construe preexisting bad moods as meaning they have not yet obtained their goals, whereas people may construe preexisting good moods as meaning they have obtained their goals.;;","[{'id': 7076, 'label': 'cause', 'start_offset': 80, 'end_offset': 100}, {'id': 7077, 'label': 'effect', 'start_offset': 20, 'end_offset': 50}, {'id': 7078, 'label': 'effect', 'start_offset': 121, 'end_offset': 152}, {'id': 7079, 'label': 'cause', 'start_offset': 174, 'end_offset': 194}]","[{'id': 3199, 'from_id': 7076, 'to_id': 7077, 'type': 'Rel_CE'}, {'id': 3200, 'from_id': 7079, 'to_id': 7078, 'type': 'Rel_CE'}]",[]
8984,"In the Trust Game, as the second players acts after the first have trusted (or not), ""leading by example"" can have an important effect.;;","[{'id': 9310, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 137}]",[],[]
6166,"for both authors, considerations of the principle of connectivity helped to set the scene regarding expectations of the study, we well as increase the levels of trust and rapport building particularly as part of the formative stage of each researcher's interview process.;;","[{'id': 4320, 'label': 'effect', 'start_offset': 76, 'end_offset': 125}, {'id': 4321, 'label': 'cause', 'start_offset': 18, 'end_offset': 65}]","[{'id': 1926, 'from_id': 4321, 'to_id': 4320, 'type': 'Rel_CE'}]",[]
9049,"This was conducted in October 2005 by three members of the core research team (Brewer in Columbus, Ohio, US; Wilson in Houston, Texas, US; Fatas in Valencia, Spain).;;","[{'id': 9375, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 167}]",[],[]
9589,"The ff session consisted of 12 investor blocks, 24 trustee blocks and 12 control blocks.;;","[{'id': 9915, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 90}]",[],[]
6669,also propose that the 'perceived competitiveness of the situation' moderates the social effect of emotion.;;,"[{'id': 5662, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 108}]",[],[]
8812,The winner-take-all rule (or lottery) is interesting for two reasons.;;,"[{'id': 9138, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 71}]",[],[]
5772,"since most field settings involve subjects with a higher opportunity cost of time and less formal education and literacy, researchers have often used different instructions in the field than in the lab.;;","[{'id': 3281, 'label': 'cause', 'start_offset': 6, 'end_offset': 120}, {'id': 3282, 'label': 'effect', 'start_offset': 122, 'end_offset': 201}]","[{'id': 1429, 'from_id': 3281, 'to_id': 3282, 'type': 'Rel_CE'}]",[]
8833,Assume that this observer assigns a new reputation to g d according to a subnorm different from one used when the observer does not belong to g r .;;,"[{'id': 9159, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 149}]",[],[]
6823,"this trend is likely the result of e/hf's scientific perspective (hancock and szalma, 2004) and intellectual heritage grounded in engineering and psychology, rather than the range of research questions that should be posed to advance our knowledge of health care.;;","[{'id': 6080, 'label': 'cause', 'start_offset': 42, 'end_offset': 64}, {'id': 6081, 'label': 'effect', 'start_offset': 0, 'end_offset': 10}, {'id': 6082, 'label': 'cause', 'start_offset': 96, 'end_offset': 141}, {'id': 6083, 'label': 'cause', 'start_offset': 146, 'end_offset': 156}, {'id': 6086, 'label': 'effect', 'start_offset': 226, 'end_offset': 262}, {'id': 8626, 'label': 'cause', 'start_offset': 174, 'end_offset': 201}]","[{'id': 2762, 'from_id': 6080, 'to_id': 6081, 'type': 'Rel_CE'}, {'id': 2763, 'from_id': 6082, 'to_id': 6081, 'type': 'Rel_CE'}, {'id': 2764, 'from_id': 6083, 'to_id': 6081, 'type': 'Rel_CE'}, {'id': 3960, 'from_id': 8626, 'to_id': 6086, 'type': 'Rel_CE'}]",[]
6064,"once people begin using market-relevant vocabulary, they become sensitive to cues of fairness and reciprocity that suggest an activity is market related.;;","[{'id': 8303, 'label': 'cause', 'start_offset': 18, 'end_offset': 50}, {'id': 8304, 'label': 'effect', 'start_offset': 64, 'end_offset': 109}]","[{'id': 3767, 'from_id': 8303, 'to_id': 8304, 'type': 'Rel_CE'}]",[]
5699,"second, the effect of this social observation may shed light on the reason for possible gender differences in strategic behavior.;;","[{'id': 3120, 'label': 'cause', 'start_offset': 27, 'end_offset': 46}, {'id': 3122, 'label': 'effect', 'start_offset': 50, 'end_offset': 128}]","[{'id': 1355, 'from_id': 3120, 'to_id': 3122, 'type': 'Rel_CE'}]",[]
9536,"Third, in the large-sanction condition perceived motives of self-interest were higher than in both the small-sanction condition and the no-sanction condition.;;","[{'id': 9862, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 160}]",[],[]
7306,"thus, individuals' social preferences of inequality aversion might modify the subsequent cooperative decisions in an interpersonal context [20, 42].;;","[{'id': 7305, 'label': 'cause', 'start_offset': 6, 'end_offset': 60}, {'id': 7306, 'label': 'effect', 'start_offset': 67, 'end_offset': 138}]","[{'id': 3303, 'from_id': 7305, 'to_id': 7306, 'type': 'Rel_CE'}]",[]
8656,"The ®rst set of four sessions was conducted in Autumn semester, 1994.;;","[{'id': 8982, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 71}]",[],[]
6319,not all researchers who wish to incorporate video data into their study design possess the necessary skills to effectively operate video equipment toward their purposes.;;,"[{'id': 4730, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 171}]",[],[]
7617,the social optimal number of investment tokens is obtained when an individual takes into account the negative externality he imposes on the other group members.;;,"[{'id': 8039, 'label': 'cause', 'start_offset': 67, 'end_offset': 159}, {'id': 8040, 'label': 'effect', 'start_offset': 4, 'end_offset': 58}]","[{'id': 3611, 'from_id': 8039, 'to_id': 8040, 'type': 'Rel_CE'}]",[]
9431,Fig. 4. Offers and responder choices for SS12 and SS24; three observations in SS24 with big proposer offers greater than 1500 (including 2 offers of 2400) are not pictured.;;,"[{'id': 9757, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 174}]",[],[]
7336,"one relates to how a subject's concern for others, either negative or positive, impacts their strategy choice.;;","[{'id': 7402, 'label': 'cause', 'start_offset': 15, 'end_offset': 49}, {'id': 7403, 'label': 'effect', 'start_offset': 80, 'end_offset': 109}]","[{'id': 3350, 'from_id': 7402, 'to_id': 7403, 'type': 'Rel_CE'}]",[]
7265,"because being ostracized threatens an individual's need to belong, which is perhaps the most fundamental human need (baumeister & leary, 1995, fiske, 2004), reactions to ostracism can be extreme (twenge, baumeister, tice & stucke, 2001).;;","[{'id': 8814, 'label': 'cause', 'start_offset': 8, 'end_offset': 65}, {'id': 8815, 'label': 'effect', 'start_offset': 157, 'end_offset': 194}]","[{'id': 4055, 'from_id': 8814, 'to_id': 8815, 'type': 'Rel_CE'}]",[]
9595,"The asymmetric treatments were run to assess the robustness of our results, in particular because Nash predictions dramatically change when symmetry in payoff is abandoned (Section A.2 of the Supplementary Material).;;","[{'id': 9921, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 218}]",[],[]
6891,"specifically, participants' needs were threatened by ostracism relative to inclusion, and reflective need satisfaction showed marked recovery within minutes of the ostracism experience.;;","[{'id': 6259, 'label': 'effect', 'start_offset': 14, 'end_offset': 49}, {'id': 6260, 'label': 'cause', 'start_offset': 53, 'end_offset': 84}, {'id': 8667, 'label': 'cause', 'start_offset': 164, 'end_offset': 184}, {'id': 8669, 'label': 'effect', 'start_offset': 90, 'end_offset': 156}]","[{'id': 2840, 'from_id': 6260, 'to_id': 6259, 'type': 'Rel_CE'}, {'id': 3982, 'from_id': 8667, 'to_id': 8669, 'type': 'Rel_CE'}]",[]
7198,the use of documents mitigates this struggle to access information.;;,"[{'id': 7049, 'label': 'cause', 'start_offset': 4, 'end_offset': 20}, {'id': 8781, 'label': 'effect', 'start_offset': 36, 'end_offset': 66}]","[{'id': 4039, 'from_id': 7049, 'to_id': 8781, 'type': 'Rel_CE'}]",[]
6890,"with an element of chance introduced such that any given trial might involve higher stakes, we sought to accentuate the motivation that might be associated with playing for the higher rewards.;;","[{'id': 6258, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 194}]",[],[]
9165,Supplementary material to this article can be found in the Online Appendix at http://dx.doi.org/10.1016/j.jpubeco.2014.02.003. 29;;,"[{'id': 9491, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 131}]",[],[]
7334,"narrowly defined selection criteria can negatively affect recruitment (kristensen & ravn, 2015).;;","[{'id': 7397, 'label': 'cause', 'start_offset': 9, 'end_offset': 35}, {'id': 7398, 'label': 'effect', 'start_offset': 40, 'end_offset': 69}]","[{'id': 3347, 'from_id': 7397, 'to_id': 7398, 'type': 'Rel_CE'}]",[]
9608,"For studies finding no significant difference between men and women, see Poppe and Utens (1986), Sell (1997) and Goeree et al. (2002).;;","[{'id': 9934, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 136}]",[],[]
5781,"""without recordings of clinical appointments and interviews with clinicians, we believe that we would not have fully appreciated patients' contexts, including the specific diagnoses and pain explanations received and how these were often """"lost in translation""""."";;","[{'id': 8252, 'label': 'cause', 'start_offset': 1, 'end_offset': 59}, {'id': 8253, 'label': 'effect', 'start_offset': 102, 'end_offset': 147}]","[{'id': 3742, 'from_id': 8252, 'to_id': 8253, 'type': 'Rel_CE'}]",[]
9600,"For any market statistic, an individual's earnings decrease for choices greater than the dominant strategy.;;","[{'id': 9926, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 109}]",[],[]
8827,Acculturation and biculturalism may explain this combination of results.;;,"[{'id': 9153, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 74}]",[],[]
7601,"in other words, we believe that a certain threshold must be met before resources can be redirected from the pursuit of affiliation goals to the pursuit of mates.;;","[{'id': 8001, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 163}]",[],[]
7635,"on the one hand, negative events influence how we feel.;;","[{'id': 8085, 'label': 'cause', 'start_offset': 17, 'end_offset': 32}, {'id': 8086, 'label': 'effect', 'start_offset': 33, 'end_offset': 54}]","[{'id': 3632, 'from_id': 8085, 'to_id': 8086, 'type': 'Rel_CE'}]",[]
8959,"Third, we expected leaders to harvest more than followers when the variance in group harvests is high.;;","[{'id': 9285, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 104}]",[],[]
9149,"Second, in the NE-2C sessions, the mean investment was greater than that of the NC experiment and tended to decrease from 34 percent of the initial holdings to 19 percent.;;","[{'id': 9475, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 173}]",[],[]
8851,This residual money is lowest with a low threshold in combination with seed money indicating that the goal is very close.;;,"[{'id': 9177, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 123}]",[],[]
9150,Fig. 5. Percent of endowment contributed to the public good.;;,"[{'id': 9476, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 62}]",[],[]
6775,raising the threshold will reduce repeated cases but may miss genuine cases.;;,"[{'id': 5963, 'label': 'cause', 'start_offset': 0, 'end_offset': 21}, {'id': 5964, 'label': 'effect', 'start_offset': 34, 'end_offset': 48}, {'id': 5966, 'label': 'effect', 'start_offset': 57, 'end_offset': 75}]","[{'id': 2706, 'from_id': 5963, 'to_id': 5964, 'type': 'Rel_CE'}, {'id': 2707, 'from_id': 5963, 'to_id': 5966, 'type': 'Rel_CE'}]",[]
9339,intended to offset any biases that might favor one behavioral mode.;;,"[{'id': 9665, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 69}]",[],[]
8965,"With a Hobbesian 'Leviathan' entitled to monitor individuals' behavior and wield a 'sword' against free riders, no coordination problems in meting out sanctions would arise.;;","[{'id': 9291, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 175}]",[],[]
9087,"Yet, everyone would receive an equal part, regardless of their contribution.;;","[{'id': 9413, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 78}]",[],[]
6698,"finally, we will use this time-course approach to explore the possibility that individual differences may influence the speed of affect decline in addition to overall change, as well as any effects on recovery.;;","[{'id': 5732, 'label': 'cause', 'start_offset': 79, 'end_offset': 101}, {'id': 5735, 'label': 'effect', 'start_offset': 120, 'end_offset': 173}, {'id': 5736, 'label': 'effect', 'start_offset': 201, 'end_offset': 209}]","[{'id': 2593, 'from_id': 5732, 'to_id': 5735, 'type': 'Rel_CE'}, {'id': 2594, 'from_id': 5732, 'to_id': 5736, 'type': 'Rel_CE'}]",[]
7359,"pr´evost and roy (2015) claim that while organizational ethnographic case study offers the possibility of deeply exploring organizational phenomena embedded in various social contexts, it also harms intracase depth and quality.;;","[{'id': 7453, 'label': 'cause', 'start_offset': 41, 'end_offset': 79}, {'id': 7454, 'label': 'effect', 'start_offset': 91, 'end_offset': 183}, {'id': 7455, 'label': 'effect', 'start_offset': 193, 'end_offset': 226}]","[{'id': 3372, 'from_id': 7453, 'to_id': 7454, 'type': 'Rel_CE'}, {'id': 3373, 'from_id': 7453, 'to_id': 7455, 'type': 'Rel_CE'}]",[]
8949,MPCR treatment to 10 tokens in the high .75;;,"[{'id': 9275, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 45}]",[],[]
6159,if this $15.00 strategy is used by all players there is a chance that the pool size to be drawn will be exceeded since the $95 and the $100 sizes are below the total amount chosen.;;,"[{'id': 4302, 'label': 'cause', 'start_offset': 3, 'end_offset': 47}, {'id': 4303, 'label': 'effect', 'start_offset': 58, 'end_offset': 112}, {'id': 4304, 'label': 'cause', 'start_offset': 122, 'end_offset': 179}]","[{'id': 1918, 'from_id': 4302, 'to_id': 4303, 'type': 'Rel_CE'}, {'id': 1919, 'from_id': 4304, 'to_id': 4303, 'type': 'Rel_CE'}]",[]
8729,We found the same sex effect in the new experiment.;;,"[{'id': 9055, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 53}]",[],[]
7197,"but while metaphors can be equivocal, they can also allow the researcher to gain a critical distance from the data, thus allowing them a sense of creativity and helping them integrate diverse pieces of data.;;","[{'id': 7042, 'label': 'cause', 'start_offset': 10, 'end_offset': 19}, {'id': 7043, 'label': 'effect', 'start_offset': 62, 'end_offset': 114}, {'id': 7044, 'label': 'cause', 'start_offset': 62, 'end_offset': 114}, {'id': 7045, 'label': 'effect', 'start_offset': 137, 'end_offset': 156}, {'id': 7046, 'label': 'effect', 'start_offset': 174, 'end_offset': 206}]","[{'id': 3184, 'from_id': 7042, 'to_id': 7043, 'type': 'Rel_CE'}, {'id': 3185, 'from_id': 7044, 'to_id': 7045, 'type': 'Rel_CE'}, {'id': 3186, 'from_id': 7044, 'to_id': 7046, 'type': 'Rel_CE'}]",[]
6318,"most contemporary models of personality are interactionist, that is, they acknowledge that personality dispositions will have different effects in different situations higgins 1990).;;","[{'id': 4728, 'label': 'cause', 'start_offset': 147, 'end_offset': 175}, {'id': 8427, 'label': 'effect', 'start_offset': 91, 'end_offset': 143}]","[{'id': 3835, 'from_id': 4728, 'to_id': 8427, 'type': 'Rel_CE'}]",[]
6339,"different researchers providing differing analyses may provide the insight, engagement, and nuance that is necessary to better understand a particular social science phenomenon.;;","[{'id': 4774, 'label': 'cause', 'start_offset': 32, 'end_offset': 50}, {'id': 4776, 'label': 'effect', 'start_offset': 67, 'end_offset': 74}, {'id': 4777, 'label': 'effect', 'start_offset': 76, 'end_offset': 86}, {'id': 4778, 'label': 'effect', 'start_offset': 92, 'end_offset': 98}, {'id': 4779, 'label': 'cause', 'start_offset': 67, 'end_offset': 74}, {'id': 4780, 'label': 'cause', 'start_offset': 76, 'end_offset': 86}, {'id': 4781, 'label': 'cause', 'start_offset': 92, 'end_offset': 98}, {'id': 4782, 'label': 'effect', 'start_offset': 127, 'end_offset': 176}]","[{'id': 2138, 'from_id': 4774, 'to_id': 4776, 'type': 'Rel_CE'}, {'id': 2139, 'from_id': 4774, 'to_id': 4777, 'type': 'Rel_CE'}, {'id': 2140, 'from_id': 4774, 'to_id': 4778, 'type': 'Rel_CE'}, {'id': 2141, 'from_id': 4779, 'to_id': 4782, 'type': 'Rel_CE'}, {'id': 2142, 'from_id': 4780, 'to_id': 4782, 'type': 'Rel_CE'}, {'id': 2143, 'from_id': 4781, 'to_id': 4782, 'type': 'Rel_CE'}]",[]
9593,"The answers that have been offered to this question shed light on the social nature of many species, including our own (Campbell, 1975).;;","[{'id': 9919, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 138}]",[],[]
6526,"that is, simply receiving negative feedback may be sufficient to increase the bias toward preference consistent information.;;","[{'id': 5246, 'label': 'cause', 'start_offset': 16, 'end_offset': 43}, {'id': 5247, 'label': 'effect', 'start_offset': 78, 'end_offset': 123}]","[{'id': 2359, 'from_id': 5246, 'to_id': 5247, 'type': 'Rel_CE'}]",[]
6004,"given that the inter-temporal context loosens the already weak ties between the members of a group of anonymous subjects, we would predict a lower level of contribution in the inter-temporal context (dpg) than in the intra-temporal (rpg) context.;;","[{'id': 3890, 'label': 'effect', 'start_offset': 147, 'end_offset': 198}, {'id': 8203, 'label': 'cause', 'start_offset': 58, 'end_offset': 120}]","[{'id': 3713, 'from_id': 8203, 'to_id': 3890, 'type': 'Rel_CE'}]",[]
5893,"given a motivating reason to self-regulate, it appears that excluded participants are well capable of self regulation;;","[{'id': 3584, 'label': 'cause', 'start_offset': 8, 'end_offset': 42}, {'id': 3586, 'label': 'effect', 'start_offset': 60, 'end_offset': 117}]","[{'id': 1576, 'from_id': 3584, 'to_id': 3586, 'type': 'Rel_CE'}]",[]
9379,"Neuropeptide modulation of the response to defection: Within the right amygdala ROI from the player 1 analysis, the response to defection did not differ among the three treatment groups for either human or computer partners.;;","[{'id': 9705, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 226}]",[],[]
7609,"in the case of the quality of some of the transcriptions, ways to overcome the quality issues could be to invest more on training and support for peer researchers, or to outsource this task, given the time it takes to transcribe to a high standard.;;","[{'id': 8019, 'label': 'effect', 'start_offset': 66, 'end_offset': 93}, {'id': 8020, 'label': 'cause', 'start_offset': 106, 'end_offset': 162}, {'id': 8021, 'label': 'cause', 'start_offset': 170, 'end_offset': 189}]","[{'id': 3601, 'from_id': 8020, 'to_id': 8019, 'type': 'Rel_CE'}, {'id': 3602, 'from_id': 8021, 'to_id': 8019, 'type': 'Rel_CE'}]",[]
7323,"the more elaborate is prior theory about conditions for project success, the more scope there is for selecting a set of respondents to reflect this variation, thereby maximising its potential explanatory power.;;","[{'id': 7372, 'label': 'cause', 'start_offset': 4, 'end_offset': 71}, {'id': 7373, 'label': 'effect', 'start_offset': 77, 'end_offset': 157}, {'id': 7374, 'label': 'effect', 'start_offset': 167, 'end_offset': 209}, {'id': 8855, 'label': 'cause', 'start_offset': 77, 'end_offset': 157}]","[{'id': 3336, 'from_id': 7372, 'to_id': 7373, 'type': 'Rel_CE'}, {'id': 4075, 'from_id': 8855, 'to_id': 7374, 'type': 'Rel_CE'}]",[]
6052,"in the two experiments reported here, we have demonstrated that the impact of ostracism is so powerful that it can even be felt when two ostensible sources ignore and exclude individuals over the intemet.;;","[{'id': 8219, 'label': 'effect', 'start_offset': 108, 'end_offset': 127}, {'id': 8220, 'label': 'cause', 'start_offset': 133, 'end_offset': 203}]","[{'id': 3724, 'from_id': 8220, 'to_id': 8219, 'type': 'Rel_CE'}]",[]
8658,We show that groups with small loans reimburse them with symmetric behavior across types and exclusion is unlikely.;;,"[{'id': 8984, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 117}]",[],[]
5789,we ran two additional treatments to evaluate the possible impact of two ways in which signals could affect link formation and potentially help develop reciprocal links without generating a privacy cost.;;,"[{'id': 7335, 'label': 'cause', 'start_offset': 86, 'end_offset': 93}, {'id': 7336, 'label': 'effect', 'start_offset': 100, 'end_offset': 121}]","[{'id': 3320, 'from_id': 7335, 'to_id': 7336, 'type': 'Rel_CE'}]",[]
6822,"while the model presented in this article does not make any assumptions about how the signals are generated, it is likely that people can form opinions of other people in other interactions before the public goods game.;;","[{'id': 6079, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 221}]",[],[]
9004,"However, surprisingly they find no strong complementarities between penalty and communication.;;","[{'id': 9330, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 96}]",[],[]
8987,"However, racial homogeneity reduces the likelihood that the findings resulted from type I error caused by population stratification (Risch et al., 2002;Cardon and Palmer, 2003).;;","[{'id': 9313, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 179}]",[],[]
6390,"""indeed, several studies find that recognizing contributors by revealing their identities increases contributions to public goods (andreoni and petrie 2004; rege and telle 2004; soetevent 2005)."";;","[{'id': 4908, 'label': 'cause', 'start_offset': 35, 'end_offset': 89}, {'id': 4909, 'label': 'effect', 'start_offset': 100, 'end_offset': 129}]","[{'id': 2200, 'from_id': 4908, 'to_id': 4909, 'type': 'Rel_CE'}]",[]
6291,"indeed, it was the social exclusion associated with racial prejudice that the clarks and others argued was at the root of blacks' psychological suffering.;;","[{'id': 8415, 'label': 'cause', 'start_offset': 19, 'end_offset': 68}, {'id': 8416, 'label': 'effect', 'start_offset': 122, 'end_offset': 153}]","[{'id': 3827, 'from_id': 8415, 'to_id': 8416, 'type': 'Rel_CE'}]",[]
6991,"the previous research documenting unmoderated effects of exclusion on individuals' basic needs levels relied on preference groups, such as computer, smoking, or political preferences, whose membership and effects may be more ephemeral.;;","[{'id': 6542, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 237}]",[],[]
5771,"initial analyses indicated that ostracized participants showed higher motivation for obtaining snack food during an operant computer task than participants who were in the included control condition, although there were no cyberball condition differences in actual food intake.;;","[{'id': 8246, 'label': 'cause', 'start_offset': 32, 'end_offset': 42}, {'id': 8247, 'label': 'effect', 'start_offset': 70, 'end_offset': 100}, {'id': 8248, 'label': 'effect', 'start_offset': 219, 'end_offset': 276}]","[{'id': 3738, 'from_id': 8246, 'to_id': 8247, 'type': 'Rel_CE'}, {'id': 3739, 'from_id': 8246, 'to_id': 8248, 'type': 'Rel_CE'}]",[]
6329,"that is, it is unclear from the research whether overconfidence takes a constant force of will or whether it happens relatively automatically for most people.;;","[{'id': 4752, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 160}]",[],[]
6382,"in contrast, we predict that for long-term ostracism, targets will internalize the threatened needs, resulting in feelings of depression, alienation, helplessness, and worthlessness.;;","[{'id': 4889, 'label': 'effect', 'start_offset': 114, 'end_offset': 181}, {'id': 8461, 'label': 'effect', 'start_offset': 54, 'end_offset': 99}, {'id': 8462, 'label': 'cause', 'start_offset': 54, 'end_offset': 99}, {'id': 8463, 'label': 'cause', 'start_offset': 33, 'end_offset': 52}]","[{'id': 3848, 'from_id': 8463, 'to_id': 8461, 'type': 'Rel_CE'}, {'id': 3849, 'from_id': 8462, 'to_id': 4889, 'type': 'Rel_CE'}]",[]
5796,"on those trials in which a participant does not generate a reflexive saccade (i.e., inhibits the prepotent tendency to look at the cue), he or she need only look toward the target.;;","[{'id': 7338, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 182}]",[],[]
7577,"""systematic usage of the dashboards was not achieved, indicating a lack of triangulation and documenta­ tion efforts; therefore, the method did not contribute toward improving understanding and overview of project status, planning, and coordination."";;","[{'id': 7938, 'label': 'cause', 'start_offset': 67, 'end_offset': 116}, {'id': 7939, 'label': 'effect', 'start_offset': 133, 'end_offset': 248}]","[{'id': 3567, 'from_id': 7938, 'to_id': 7939, 'type': 'Rel_CE'}]",[]
